Number of flows,cheat,cheated
12,-0.07396667466275576,-0.008418754780775979
13,0.015181909854976286,-0.03203800130888319
14,0.021689473974618685,0.03963112664712105
15,0.04943835030402464,0.05016050734977753
16,0.02128808578646309,-0.006888303700661708
17,0.1190484539541995,-0.030783719841568486
18,0.008004605497140055,-0.0021965700881247494
19,0.27087512942306363,-0.13227085354709484
20,0.012147274728651822,0.005137873071428272
21,-0.001232257201955744,0.001097058967578554
22,0.1101684673358339,0.016019864143221114
23,0.053727712877267034,0.011838160574895597
24,0.017398828195559265,-0.014861639400107223
25,0.013252443440258131,0.08742935766146781
26,0.05322677484923149,-0.024513898366585858
27,-0.0075173691684654745,0.0019743748362473805
28,0.008608860047553664,0.013485942217840191
29,-0.04688523836457386,-0.02996506520049907
30,-0.010421507830148466,0.006810294882609047
2,0.09682642487046632,-0.1563807531380753
3,-0.1041796631316282,0.02198257984238905
4,0.035147991543340376,-0.10962072155411656
5,0.11740337324185691,-0.021680700252128825
6,0.08696803512548475,-0.04712270596017889
7,-0.002808942802682383,-0.0334055883258267
8,-0.08990019614511896,0.07537162474861295
9,0.0779099379853072,-0.04555025974007819
10,-0.25180069134879235,-0.02229284006251724
11,-0.09890434091799352,0.131067160926928
12,-0.013846818629719726,0.06028845707005668
13,0.0006186008696816512,0.06060401603417243
14,0.1029424411807818,-0.010657427846899976
15,0.03603800278265209,-0.0006883585553769788
16,-0.00042970059405474277,0.0007014247749265439
17,0.03147838485565495,-0.021559496917091095
18,-0.04327128603997444,0.06636807633245723
19,-0.05979840680305738,0.05130451146368244
20,-0.1315503183833683,-0.17345132898880106
21,-0.058711795245219876,0.0007975004841295763
22,-0.001374503457361434,0.004515524884119792
23,-0.0021369561235800626,-0.002143912637392428
24,-0.02213005264648336,0.02740277153587922
25,0.06920741625781547,-0.011797828599189571
26,0.0081001235168952,-0.0035718726433479195
27,0.05110675422489503,7.116522149021656e-06
28,-0.015047010344039572,0.018187767853754977
29,0.003050733314607162,0.013535215808491626
30,0.002026921796032338,-0.026351511181848915
2,0.0,0.0
3,0.0,0.0
4,-0.04544373100155068,0.24547151252586819
5,-0.12443300743908736,0.21355013550135502
6,-0.00823482672105255,-0.0850220019711545
7,-0.0038958173727731485,-0.0005225752508361204
8,0.09094368816125392,-0.03421444509391364
9,0.009000702863003852,-0.005845085638625493
10,-0.012804253411411618,0.013646835597029158
11,-0.15735783096701916,-0.014774892625913845
12,0.0366684177910634,0.10769291624159887
13,-0.004326641008333504,0.01621359044898817
14,0.0005014845250374701,-0.019467902959364063
15,0.11544740832610599,-0.05735349755051766
16,-0.004275305914065525,-0.009579963102640789
17,-0.0031280642391560993,0.003935329096467154
18,0.007457408848146453,0.00398523264243761
19,0.030097620712568426,-0.043111066176056104
20,0.0014182693065474589,-0.004834677119231803
21,0.03754992491384158,-0.02854905846551437
22,0.12388132427954521,-0.10386464521188442
23,0.1866525694720126,-0.050550393019600175
24,-0.0523969749209584,0.03219653941714015
25,0.13044747522696162,-0.011768767744174853
26,0.015537625393449004,0.030128612628035917
27,0.016866010296458126,0.002653971732096909
28,0.1750151990272463,0.003765501334881726
29,0.06456924496382971,-0.020046038358889993
30,0.0794902061327738,0.05054153290588461
2,-0.03565726450239489,0.10789049919484701
3,0.0,0.0
4,-0.0005091649694501018,0.00039603960396039607
5,0.05310679264228915,-0.00032859792218081774
6,0.24529806448672398,-0.01478776781487009
7,0.069757741672321,-0.06556570155252504
8,0.19003526084244454,-0.021842157278089247
9,0.13290760342675811,0.27494386473578103
10,0.04623977580409684,-0.09104904382942411
11,0.02337537436521434,-0.0206695118765548
12,0.009185442985115304,-0.02345506251029386
13,0.033734327931232676,-0.02513375657760983
14,0.014180165143314365,0.02621504782024418
15,0.0018327774438469588,-0.0066023717883218515
16,-0.0020445965654086566,0.13263426525011154
17,-0.010819416364119063,0.021725662427215263
18,0.032492926204007185,0.15378322532968483
19,-0.008159560673327388,0.0035952078750079324
20,-0.019085448722428684,0.1425514879155107
21,-0.05984928902518729,-0.02020918584290959
22,0.013988126558173008,0.02925094688523929
23,0.02376782998159386,-0.02722731450489611
24,0.03860138332502296,0.03811846293743642
25,0.028372992778621816,-0.013695893096586361
26,0.03985802891836939,-0.03505785870847191
27,0.0029193440697955603,0.006817595247462079
28,0.007573028344773687,-0.029319961945374614
29,-0.05972478747414224,0.026074693585217374
30,0.016209541414732766,0.01350330474863523
2,-0.025514771709937333,0.020607375271149676
3,0.2085858585858586,-0.06934812760055478
4,0.0,0.0
5,-0.044607439080933495,0.04903083663395477
6,-0.0019381432793005003,6.308199415061844e-05
7,0.04758762173117801,-0.01190661203566632
8,0.14812339353354978,-0.20599278751026034
9,-0.0014826686697589388,0.04349317325459655
10,-0.058875811939083346,0.029383003921635526
11,-0.0006950671008899457,-0.18798452571876656
12,0.10065954462867717,0.022005852522239435
13,-0.021569182065044757,0.004960246875054177
14,-0.02533902286952606,-0.08088559120905121
15,0.029217453017817363,-0.08961221269673951
16,-0.003861237075461982,0.007557607536008756
17,-0.0163182040015731,-0.024315432959465654
18,-0.02131836680898481,0.07188360708362466
19,-0.013954441052829648,0.030958378685651416
20,-0.035852190324390854,-0.013517001133516393
21,0.014425257357812476,-0.0038350171322115404
22,-0.010083207983095005,0.010217979006320977
23,-0.007834649737241118,0.024995089981798415
24,-0.02484791065448504,-0.09947414728795263
25,0.031041913692691426,-0.0074499651985079855
26,-0.02032966460911193,0.015129292630090597
27,-0.004996945135544265,-0.010485111704049106
28,0.031133695235431833,-0.011319331537134922
29,0.047952055993788205,0.016316810451148835
30,0.012030567008940254,-0.0072824452455467125
2,0.20942075111394018,-0.09594634004082823
3,0.0,0.0
4,0.22033531109933258,-0.04263860310378648
5,0.022943589313546606,-0.03759611035730439
6,-0.18049633958946096,0.14487995084756558
7,0.01819528601809122,0.0025007472499162034
8,-0.14057157355810884,0.1963976157264954
9,-0.05435787128078543,-0.00021309053626676345
10,0.0,0.0
11,0.004926425892434961,-0.004353938646211951
12,0.010248603264110737,-0.055479014696092455
13,0.04500963179490474,-0.016327017482751057
14,0.10227600233697369,-0.07288462503805729
15,0.04651021613456905,0.014640437477521303
16,-0.0029272432813349097,-0.0013459421155606068
17,-0.16840888049570293,0.06469668537279755
18,0.014206675654096211,-0.06818100030956588
19,0.01919092660898243,-0.03545456596581541
20,0.01364909178640675,-0.00013512767547320392
21,0.004377441160711768,-0.05265349613223818
22,0.015004673460652871,-0.02524043196266694
23,0.029705191326978308,0.009420814535271377
24,0.010377378873816285,-0.0029382270671406874
25,-0.04239244456495111,-0.0018354531396116414
26,-0.008817872287009842,-0.025293822857173246
27,-0.15839750109500156,0.08277957411470058
28,-0.010980127581553404,-0.006272059863105199
29,-0.008386757009840949,0.0076425908805040875
30,0.07007585994507784,0.020281191108735937
2,-0.3879355174206968,0.24244393890152746
3,-0.06128640776699029,-0.0006215040397762585
4,0.017821738971715913,0.13629330913416088
5,0.14022909439257797,-0.07271686777624066
6,-0.01642629058299284,-0.016934373919878037
7,0.22900411392399547,0.13381385594132922
8,0.35886803958419117,0.5539855072463769
9,0.07991773966677541,0.14694293448972334
10,-0.04948143497830493,0.051869875034865356
11,-0.10309240947215378,0.03552890179801315
12,0.00959090450705592,-0.10791487834115478
13,-0.0023332049528312325,-0.001629584528149309
14,0.03214270330649551,-0.05104188929012239
15,0.06940380371146808,0.07116961440842443
16,0.0026371271145736843,-0.001882485774481961
17,0.061518941892664165,-0.00852855056192461
18,0.015597396487484665,-0.02883999190916067
19,-0.00014257848470122791,-0.008248844826027227
20,0.05457168967270746,-0.021267295872595134
21,0.026989734284328916,0.026830784563390678
22,0.07155607674894862,0.02591508338506884
23,-0.0009402750186960213,0.03229751882620569
24,0.0015124150873521253,-0.004112047240606564
25,-0.10832717606288912,-0.04929611086755369
26,0.09375370107877849,-0.004879424419528531
27,-0.018898234254051446,-0.00931875004727822
28,-0.02695250024735956,0.01437739995992614
29,-0.0032816515772187377,0.05207188445833998
30,-0.017058811492371515,0.03880257836288866
2,0.06926722566532993,-0.08418254319893664
3,0.0006261740763932373,0.0
4,0.15035611703015933,0.027308165518881267
5,-0.08114258571866051,0.018946748275391723
6,-0.012872405227517246,-0.013369416365790615
7,-0.0019423462906387051,0.07503475351725125
8,-0.23187888652905747,-0.029638193755891037
9,-0.032417252013848534,0.02107897440596058
10,0.037069631328169254,-0.10413169207484754
11,0.06722683447740208,-0.0021975219869694216
12,0.013333850553531658,0.029097523887826198
13,0.0021744565099111254,-0.05482349928617397
14,0.0008126116807538267,-0.00845311526060003
15,0.13115157426253826,0.15949545438475493
16,-0.01145665003382381,-0.04877840194966199
17,0.005075976633580044,-0.017274001240210307
18,0.0591830639981151,-0.022230420989748444
19,-0.04518550239917931,-0.014045319030358766
20,0.03377096539617142,-0.046559235964454423
21,0.005873744669032994,-0.012550766230643101
22,0.029629789294055964,0.028746211084808116
23,-0.10551329380326419,-0.186179570436824
24,0.046751426899041444,-0.03914749725801323
25,0.06557446525926762,0.07665337890039571
26,0.05209515600132922,-0.021793267209075748
27,-0.0060253318174625405,0.0028808978347621976
28,0.0038404112543108404,-0.0023763396082665737
29,-0.014541139680001241,0.010269817948051655
30,-0.015952252863028968,0.04983722564127952
2,0.0,0.0
3,-0.0008613264427217916,0.0
4,0.0007173601147776184,-0.00019547383488136005
5,0.10536058129975888,0.037281301738909284
6,0.03954397177325624,-0.0192109783732774
7,0.03601665886245348,-0.05955712918105477
8,-0.0003856891999057038,0.0016909521521308965
9,0.03152311318399348,-0.04045298722836184
10,-0.0603681954141817,0.0843262623063951
11,-0.02911002240242731,0.003051965133112756
12,0.30398554967191355,0.07330996128381038
13,-0.0057533097735810446,-0.020953979990571032
14,-0.0595607489027636,-0.06847180388664863
15,0.0020742302324127542,0.09637624471515213
16,0.001266637296480911,-0.00913633586287113
17,-0.03192400688184047,0.0018459476647877022
18,-0.037745410089692455,0.012013146902577333
19,0.0017123568333664088,-0.012548380929085518
20,-0.007740466468162313,0.024547193027858898
21,0.004263134276086649,-0.0025429328484530556
22,0.018635617853558207,0.026057161965918008
23,0.003975460635982675,-0.20176697851642936
24,0.014789365818600771,0.08853632420247261
25,0.0033988267941115736,0.008368506895064635
26,-0.007116340537718425,0.0036148022776819866
27,0.002706746893912947,-0.023768332788786754
28,-0.001536274551726876,-1.0367630561374534e-05
29,0.0057739427495648405,-0.001687013001982297
30,-0.0024650268253802363,0.0003557435784067511
2,-0.02081235313863713,0.030677882236516577
3,0.0,0.0
4,-0.19098123177655094,0.4031791907514451
5,0.00015816665459157794,-0.0003027550711474417
6,-0.00010443224292218469,0.0
7,-0.045417797244448554,0.06926952181162106
8,-0.03541882681452165,-0.0032451016070895178
9,-0.014417321463100062,0.0022991236292736047
10,0.17449463860581232,-0.07714504340090586
11,0.15394160498360487,-0.05227189028552497
12,-0.00587682188742399,0.06155550472534745
13,0.03319301517253104,0.046690641337490804
14,-0.004433584715866278,0.0023018391457809025
15,-0.00938941601942485,-0.021737678770306947
16,0.009243360706137953,0.11368552147622343
17,0.02083411803235408,-0.0016834916061449212
18,-0.20842077727894545,-0.25782255085534395
19,0.04753457889619531,-0.022970262940576826
20,0.12972763071992366,0.03249227134551934
21,0.011644284409221193,-0.006954967225729982
22,0.04077291980116693,0.010234606238314696
23,0.05801583829713845,-0.023686536313269373
24,0.04086852775763899,-0.03041793952216799
25,-0.09152042857972886,0.08593748875169015
26,0.04100643099998564,-0.027113431248743367
27,-0.0036612720896255684,0.004558754487492776
28,0.2141503552653999,0.03525597749546559
29,0.03132923163972441,-0.05271394836019634
30,-0.00955015748653464,0.021299317351964074
2,-0.00048567265662943174,0.00034002040122407346
3,0.08981380065717415,0.03985507246376811
4,0.0002651113467656416,-0.00055005500550055
5,0.00026925148088314486,-0.0003862495171881035
6,0.0,0.0
7,-0.040190045325171675,0.09550117544147395
8,0.10772962299253544,-0.05176829562315095
9,0.10413030085639007,0.004304259461417881
10,0.026868274099609513,-0.019508852224957206
11,0.009995535275463619,-0.015231599844923957
12,0.013602230720910116,0.12179717480196454
13,-0.025362091430075995,0.010916045972986942
14,0.14946686374387236,0.020431507062106866
15,-0.0023621336622014805,0.004397323760074959
16,0.11866558334030314,0.11329386812659531
17,0.01893002056479971,-0.0024225064667377587
18,0.2085712813325045,-0.03680023594758298
19,0.009947257422016685,-0.015375017606131702
20,-0.01764096427948752,0.0007036185528036066
21,-0.008253370166892988,0.013701004087647755
22,0.012970288576958372,0.014000057649083603
23,0.031227717972247434,0.01593257773204529
24,-0.01892904608946303,0.014972307754653991
25,0.009895936629960626,-0.010765471172679422
26,0.011278180260671181,-0.006019328266242223
27,0.01908198231053505,0.016868649424648597
28,0.027392685296193955,-0.004880671831040541
29,0.005153622975919504,0.001133231745218466
30,-0.03339646071332217,0.014109335733332309
2,0.0,0.0
3,0.05758487322733133,-0.02527075812274368
4,0.41667867878761267,-0.25501246846532455
5,-0.06882462301177444,0.14305072741332833
6,-0.007482220419792925,0.027780669287137943
7,0.1540029527834406,0.15659035578225605
8,0.07078281207595073,-0.02041760180523311
9,-0.02662658280906765,0.06713658548510698
10,0.11013927938059313,0.19202638829468638
11,-0.05296910081580386,0.06443849758359467
12,0.04711094192305846,-0.06705196190485695
13,-0.023007115610534267,0.03233974322116261
14,-0.013042535177100297,-0.004018574746002668
15,-0.02229029611539658,0.015188377519723973
16,0.09952932343644605,0.045696628711532045
17,0.0297001454498747,-0.005288203088688833
18,0.016705756563547183,0.02023046075763681
19,0.009246492824771795,-0.006806490709798048
20,-0.003037123279387501,-0.0022243652057517796
21,0.06437314173117475,0.031017862821608125
22,0.012640047898958184,0.06580928991243146
23,-0.010717456676891498,-0.001736093110311999
24,0.00033037923918072774,-0.0001801460806797357
25,-0.008044326124505974,0.0005513692914025675
26,0.035516981940376016,-0.03474518557979552
27,-0.04278544221886087,0.05176026419032957
28,0.010641640971117862,-0.02075194802411597
29,0.004980535987327035,-0.0014864236519762804
30,-0.014057274095616296,0.031032199171311236
2,-0.1603717026378897,0.3215144230769231
3,0.0,0.0
4,-0.05491119505973655,0.08838288858670729
5,-0.08984638652101093,0.013204909985720112
6,0.0010198808507937906,0.0
7,0.10842256465322704,-0.08453061129529052
8,0.26947027558450337,-0.20369173027187282
9,-0.039962491378852986,0.03089482027404588
10,0.0,0.0
11,-0.045819678246502724,-0.015570891891635042
12,0.09625595322897158,0.002194535680130764
13,0.012887143435979414,0.03407291820508004
14,0.04798032158278752,0.06198022400532026
15,0.012900868288020695,0.03419543940900529
16,0.10229239204032828,-0.19913945645132913
17,0.05199329162518572,0.040310265310492026
18,0.06804462887285162,0.03320064445971718
19,0.04574788174404609,0.024775466617275005
20,-0.008479004303270778,0.01660398193746488
21,0.011240995227236431,-0.021369722913880104
22,0.060999848063523966,0.08139065590789293
23,0.02479092751627759,0.009756698666894895
24,0.007524388184192119,0.009284020403555198
25,-0.007792986580385717,0.0158998028955349
26,0.14830261582556967,0.017888262811563506
